Categorie;Ordre;Famille;Nom_EN;Nom_LT;Nom_FR;Url_EN;Url_FR;english_name_snake_case;bird_name;bird_name_raw;dataset_part;folder;nb_images
Crows, jays, and magpies;Passeriformes;Corvidae;Fan-tailed raven;Corvus rhipidurus;corbeau à queue courte;https://en.wikipedia.org/wiki/Fan-tailed_raven;https://fr.wikipedia.org/wiki/Corbeau_%C3%A0_queue_courte;fan_tailed_raven;fan_tailed_raven;Fan-tailed Raven;DIB-10K_48;6878.Fan-tailed Raven;351
Tits, chickadees, and titmice;Passeriformes;Paridae;Coal tit;Periparus ater;mésange noire;https://en.wikipedia.org/wiki/Coal_tit;https://fr.wikipedia.org/wiki/M%C3%A9sange_noire;coal_tit;coal_tit;Coal Tit;DIB-10K_49;7010.Coal Tit;2608
Tits, chickadees, and titmice;Passeriformes;Paridae;Marsh tit;Poecile palustris;mésange nonnette;https://en.wikipedia.org/wiki/Marsh_tit;https://fr.wikipedia.org/wiki/M%C3%A9sange_nonnette;marsh_tit;marsh_tit;Marsh Tit;DIB-10K_49;7029.Marsh Tit;2349
Tits, chickadees, and titmice;Passeriformes;Paridae;Willow tit;Poecile montanus;mésange boréale;https://en.wikipedia.org/wiki/Willow_tit;https://fr.wikipedia.org/wiki/M%C3%A9sange_bor%C3%A9ale;willow_tit;willow_tit;Willow Tit;DIB-10K_49;7032.Willow Tit;2014
Tits, chickadees, and titmice;Passeriformes;Paridae;Eurasian blue tit;Cyanistes caeruleus;mésange bleue;https://en.wikipedia.org/wiki/Eurasian_blue_tit;https://fr.wikipedia.org/wiki/M%C3%A9sange_bleue;eurasian_blue_tit;eurasian_blue_tit;Eurasian Blue Tit;DIB-10K_49;7042.Eurasian Blue Tit;2329
Tits, chickadees, and titmice;Passeriformes;Paridae;Azure tit;Cyanistes cyanus;mésange azurée;https://en.wikipedia.org/wiki/Azure_tit;https://fr.wikipedia.org/wiki/M%C3%A9sange_azur%C3%A9e;azure_tit;azure_tit;Azure Tit;DIB-10K_49;7043.Azure Tit;438
Tits, chickadees, and titmice;Passeriformes;Paridae;Great tit;Parus major;mésange charbonnière;https://en.wikipedia.org/wiki/Great_tit;https://fr.wikipedia.org/wiki/M%C3%A9sange_charbonni%C3%A8re;great_tit;great_tit;Great Tit;DIB-10K_49;7045.Great Tit;2509
Penduline-tits;Passeriformes;Remizidae;Eurasian penduline-tit;Remiz pendulinus;rémiz penduline;https://en.wikipedia.org/wiki/Eurasian_penduline-tit;https://fr.wikipedia.org/wiki/R%C3%A9miz_penduline;eurasian_penduline_tit;eurasian_penduline_tit;Eurasian Penduline Tit;DIB-10K_49;7069.Eurasian Penduline Tit;2027
Larks;Passeriformes;Alaudidae;Bar-tailed lark;Ammomanes cinctura;ammomane élégante;https://en.wikipedia.org/wiki/Bar-tailed_lark;https://fr.wikipedia.org/wiki/Ammomane_%C3%A9l%C3%A9gante;bar_tailed_lark;bar_tailed_lark;Bar-tailed Lark;DIB-10K_49;7099.Bar-tailed Lark;267
Larks;Passeriformes;Alaudidae;Horned lark;Eremophila alpestris;alouette hausse-col;https://en.wikipedia.org/wiki/Horned_lark;https://fr.wikipedia.org/wiki/Alouette_hausse-col;horned_lark;horned_lark;Horned Lark;DIB-10K_50;7162.Horned Lark;2636
Larks;Passeriformes;Alaudidae;Greater short-toed lark;Calandrella brachydactyla;alouette calandrelle;https://en.wikipedia.org/wiki/Greater_short-toed_lark;https://fr.wikipedia.org/wiki/Alouette_calandrelle;greater_short_toed_lark;greater_short_toed_lark;Greater Short-toed Lark;DIB-10K_50;7169.Greater Short-toed Lark;1384
Larks;Passeriformes;Alaudidae;Bimaculated lark;Melanocorypha bimaculata;alouette monticole;https://en.wikipedia.org/wiki/Bimaculated_lark;https://fr.wikipedia.org/wiki/Alouette_monticole;bimaculated_lark;bimaculated_lark;Bimaculated Lark;DIB-10K_50;7170.Bimaculated Lark;295
Larks;Passeriformes;Alaudidae;Calandra lark;Melanocorypha calandra;alouette calandre;https://en.wikipedia.org/wiki/Calandra_lark;https://fr.wikipedia.org/wiki/Alouette_calandre;calandra_lark;calandra_lark;Calandra Lark;DIB-10K_50;7171.Calandra Lark;1093
Larks;Passeriformes;Alaudidae;Dupont's lark;Chersophilus duponti;sirli ricoti;https://en.wikipedia.org/wiki/Dupont%27s_lark;https://fr.wikipedia.org/wiki/Sirli_ricoti;duponts_lark;duponts_lark;Dupont's Lark;DIB-10K_50;7175.Dupont's Lark;154
Larks;Passeriformes;Alaudidae;Eurasian skylark;Alauda arvensis;alouette des champs;https://en.wikipedia.org/wiki/Eurasian_skylark;https://fr.wikipedia.org/wiki/Alouette_des_champs;eurasian_skylark;eurasian_skylark;Eurasian Skylark;DIB-10K_50;7154.Eurasian Skylark;2610
Larks;Passeriformes;Alaudidae;Thekla's lark;Galerida theklae;cochevis de Thékla;https://en.wikipedia.org/wiki/Thekla%27s_lark;https://fr.wikipedia.org/wiki/Cochevis_de_Th%C3%A9kla;theklas_lark;theklas_lark;Thekla's Lark;DIB-10K_50;7158.Thekla's Lark;1610
Larks;Passeriformes;Alaudidae;Crested lark;Galerida cristata;cochevis huppé;https://en.wikipedia.org/wiki/Crested_lark;https://fr.wikipedia.org/wiki/Cochevis_hupp%C3%A9;crested_lark;crested_lark;Crested Lark;DIB-10K_50;7159.Crested Lark;2786
Bearded reedling;Passeriformes;Panuridae;Bearded reedling;Panurus biarmicus;panure à moustaches;https://en.wikipedia.org/wiki/Bearded_reedling;https://fr.wikipedia.org/wiki/Panure_%C3%A0_moustaches;bearded_reedling;bearded_reedling;Bearded Reedling;DIB-10K_49;7083.Bearded Reedling;2215
Cisticolas and allies;Passeriformes;Cisticolidae;Zitting cisticola;Cisticola juncidis;cisticole des joncs;https://en.wikipedia.org/wiki/Zitting_cisticola;https://fr.wikipedia.org/wiki/Cisticole_des_joncs;zitting_cisticola;zitting_cisticola;Zitting Cisticola;DIB-10K_52;7754.Zitting Cisticola;2623
Reed warblers and allies;Passeriformes;Acrocephalidae;Booted warbler;Iduna caligata;hypolaïs bottée;https://en.wikipedia.org/wiki/Booted_warbler;https://fr.wikipedia.org/wiki/Hypola%C3%AFs_bott%C3%A9e;booted_warbler;booted_warbler;Booted Warbler;DIB-10K_52;7627.Booted Warbler;733
Reed warblers and allies;Passeriformes;Acrocephalidae;Sykes's warbler;Iduna rama;hypolaïs rama;https://en.wikipedia.org/wiki/Sykes%27s_warbler;https://fr.wikipedia.org/wiki/Hypola%C3%AFs_rama;sykess_warbler;sykess_warbler;Sykes's Warbler;DIB-10K_52;7628.Sykes's Warbler;388
Reed warblers and allies;Passeriformes;Acrocephalidae;Eastern olivaceous warbler;Iduna pallida;hypolaïs pâle;https://en.wikipedia.org/wiki/Eastern_olivaceous_warbler;https://fr.wikipedia.org/wiki/Hypola%C3%AFs_p%C3%A2le;eastern_olivaceous_warbler;eastern_olivaceous_warbler;Eastern Olivaceous Warbler;DIB-10K_52;7629.Eastern Olivaceous Warbler;332
Reed warblers and allies;Passeriformes;Acrocephalidae;Western olivaceous warbler;Iduna opaca;hypolaïs obscure;https://en.wikipedia.org/wiki/Western_olivaceous_warbler;https://fr.wikipedia.org/wiki/Acrocephalidae;western_olivaceous_warbler;western_olivaceous_warbler;Western Olivaceous Warbler;DIB-10K_52;7630.Western Olivaceous Warbler;124
Reed warblers and allies;Passeriformes;Acrocephalidae;Melodious warbler;Hippolais polyglotta;hypolaïs polyglotte;https://en.wikipedia.org/wiki/Melodious_warbler;https://fr.wikipedia.org/wiki/Hypola%C3%AFs_polyglotte;melodious_warbler;melodious_warbler;Melodious Warbler;DIB-10K_52;7634.Melodious Warbler;1926
Reed warblers and allies;Passeriformes;Acrocephalidae;Icterine warbler;Hippolais icterina;hypolaïs ictérine;https://en.wikipedia.org/wiki/Icterine_warbler;https://fr.wikipedia.org/wiki/Hypola%C3%AFs_ict%C3%A9rine;icterine_warbler;icterine_warbler;Icterine Warbler;DIB-10K_52;7635.Icterine Warbler;928
Reed warblers and allies;Passeriformes;Acrocephalidae;Aquatic warbler;Acrocephalus paludicola;phragmite aquatique;https://en.wikipedia.org/wiki/Aquatic_warbler;https://fr.wikipedia.org/wiki/Phragmite_aquatique;aquatic_warbler;aquatic_warbler;Aquatic Warbler;DIB-10K_51;7613.Aquatic Warbler;413
Reed warblers and allies;Passeriformes;Acrocephalidae;Moustached warbler;Acrocephalus melanopogon;lusciniole à moustaches;https://en.wikipedia.org/wiki/Moustached_warbler;https://fr.wikipedia.org/wiki/Lusciniole_%C3%A0_moustaches;moustached_warbler;moustached_warbler;Moustached Warbler;DIB-10K_51;7612.Moustached Warbler;459
Reed warblers and allies;Passeriformes;Acrocephalidae;Sedge warbler;Acrocephalus schoenobaenus;phragmite des joncs;https://en.wikipedia.org/wiki/Sedge_warbler;https://fr.wikipedia.org/wiki/Phragmite_des_joncs;sedge_warbler;sedge_warbler;Sedge Warbler;DIB-10K_51;7614.Sedge Warbler;2524
Reed warblers and allies;Passeriformes;Acrocephalidae;Paddyfield warbler;Acrocephalus agricola;rousserolle isabelle;https://en.wikipedia.org/wiki/Paddyfield_warbler;https://fr.wikipedia.org/wiki/Rousserolle_isabelle;paddyfield_warbler;paddyfield_warbler;Paddyfield Warbler;DIB-10K_52;7619.Paddyfield Warbler;762
Reed warblers and allies;Passeriformes;Acrocephalidae;Blyth's reed warbler;Acrocephalus dumetorum;rousserolle des buissons;https://en.wikipedia.org/wiki/Blyth%27s_reed_warbler;https://fr.wikipedia.org/wiki/Rousserolle_des_buissons;blyths_reed_warbler;blyths_reed_warbler;Blyth's Reed Warbler;DIB-10K_52;7620.Blyth's Reed Warbler;1150
Reed warblers and allies;Passeriformes;Acrocephalidae;Marsh warbler;Acrocephalus palustris;rousserolle verderolle;https://en.wikipedia.org/wiki/Marsh_warbler;https://fr.wikipedia.org/wiki/Rousserolle_verderolle;marsh_warbler;marsh_warbler;Marsh Warbler;DIB-10K_52;7623.Marsh Warbler;1289
Reed warblers and allies;Passeriformes;Acrocephalidae;Great reed warbler;Acrocephalus arundinaceus;rousserolle turdoïde;https://en.wikipedia.org/wiki/Great_reed_warbler;https://fr.wikipedia.org/wiki/Rousserolle_turdo%C3%AFde;great_reed_warbler;great_reed_warbler;Great Reed Warbler;DIB-10K_51;7588.Great Reed Warbler;2221
Grassbirds and allies;Passeriformes;Locustellidae;Gray's grasshopper warbler;Helopsaltes fasciolatus;locustelle fasciée;https://en.wikipedia.org/wiki/Gray%27s_grasshopper_warbler;https://fr.wikipedia.org/wiki/Locustelle_fasci%C3%A9e;grays_grasshopper_warbler;grays_grasshopper_warbler;Gray's Grasshopper Warbler;DIB-10K_52;7660.Gray's Grasshopper Warbler;50
Grassbirds and allies;Passeriformes;Locustellidae;Pallas's grasshopper warbler;Helopsaltes certhiola;locustelle de Pallas;https://en.wikipedia.org/wiki/Pallas%27s_grasshopper_warbler;https://fr.wikipedia.org/wiki/Locustelle_de_Pallas;pallass_grasshopper_warbler;pallass_grasshopper_warbler;Pallas's Grasshopper Warbler;DIB-10K_52;7658.Pallas's Grasshopper Warbler;231
Grassbirds and allies;Passeriformes;Locustellidae;Lanceolated warbler;Locustella lanceolata;locustelle lancéolée;https://en.wikipedia.org/wiki/Lanceolated_warbler;https://fr.wikipedia.org/wiki/Locustelle_lanc%C3%A9ol%C3%A9e;lanceolated_warbler;lanceolated_warbler;Lanceolated Warbler;DIB-10K_52;7655.Lanceolated Warbler;315
Grassbirds and allies;Passeriformes;Locustellidae;River warbler;Locustella fluviatilis;locustelle fluviatile;https://en.wikipedia.org/wiki/River_warbler;https://fr.wikipedia.org/wiki/Locustelle_fluviatile;river_warbler;river_warbler;River Warbler;DIB-10K_52;7653.River Warbler;435
Grassbirds and allies;Passeriformes;Locustellidae;Savi's warbler;Locustella luscinioides;locustelle luscinioide;https://en.wikipedia.org/wiki/Savi%27s_warbler;https://fr.wikipedia.org/wiki/Locustelle_luscinioide;savis_warbler;savis_warbler;Savi's Warbler;DIB-10K_52;7654.Savi's Warbler;779
Grassbirds and allies;Passeriformes;Locustellidae;Common grasshopper-warbler;Locustella naevia;locustelle tachetée;https://en.wikipedia.org/wiki/Common_grasshopper-warbler;https://fr.wikipedia.org/wiki/Locustelle_tachet%C3%A9e;common_grasshopper_warbler;common_grasshopper_warbler;Common Grasshopper Warbler;DIB-10K_52;7649.Common Grasshopper Warbler;1225
Swallows;Passeriformes;Hirundinidae;Eurasian crag-martin;Ptyonoprogne rupestris;hirondelle de rochers;https://en.wikipedia.org/wiki/Eurasian_crag-martin;https://fr.wikipedia.org/wiki/Hirondelle_de_rochers;eurasian_crag_martin;eurasian_crag_martin;Eurasian Crag Martin;DIB-10K_51;7396.Eurasian Crag Martin;1702
Swallows;Passeriformes;Hirundinidae;Barn swallow;Hirundo rustica;hirondelle rustique;https://en.wikipedia.org/wiki/Barn_swallow;https://fr.wikipedia.org/wiki/Hirondelle_rustique;barn_swallow;barn_swallow;Barn Swallow;DIB-10K_51;7381.Barn Swallow;2927
Swallows;Passeriformes;Hirundinidae;Red-rumped swallow;Hirundo daurica;hirondelle rousseline;https://en.wikipedia.org/wiki/Red-rumped_swallow;https://fr.wikipedia.org/wiki/Hirondelle_rousseline;red_rumped_swallow;red_rumped_swallow;Red-rumped Swallow;DIB-10K_51;7407.Red-rumped Swallow;2331
Swallows;Passeriformes;Hirundinidae;Common house-martin;Delichon urbicum;hirondelle de fenêtre;https://en.wikipedia.org/wiki/Common_house-martin;https://fr.wikipedia.org/wiki/Hirondelle_de_fen%C3%AAtre;common_house_martin;common_house_martin;Common House Martin;DIB-10K_51;7400.Common House Martin;2376
Leaf warblers;Passeriformes;Phylloscopidae;Wood warbler;Phylloscopus sibilatrix;pouillot siffleur;https://en.wikipedia.org/wiki/Wood_warbler;https://fr.wikipedia.org/wiki/Pouillot_siffleur;wood_warbler;wood_warbler;Wood Warbler;DIB-10K_51;7512.Wood Warbler;1754
Leaf warblers;Passeriformes;Phylloscopidae;Western Bonelli's warbler;Phylloscopus bonelli;pouillot de Bonelli;https://en.wikipedia.org/wiki/Western_Bonelli%27s_warbler;https://fr.wikipedia.org/wiki/Pouillot_de_Bonelli;western_bonellis_warbler;western_bonellis_warbler;Western Bonelli's Warbler;DIB-10K_51;7510.Western Bonelli's Warbler;895
Leaf warblers;Passeriformes;Phylloscopidae;Eastern Bonelli's warbler;Phylloscopus orientalis;pouillot oriental;https://en.wikipedia.org/wiki/Eastern_Bonelli%27s_warbler;https://fr.wikipedia.org/wiki/Pouillot_oriental;eastern_bonellis_warbler;eastern_bonellis_warbler;Eastern Bonelli's Warbler;DIB-10K_51;7511.Eastern Bonelli's Warbler;153
Leaf warblers;Passeriformes;Phylloscopidae;Yellow-browed warbler;Phylloscopus inornatus;pouillot à grands sourcils;https://en.wikipedia.org/wiki/Yellow-browed_warbler;https://fr.wikipedia.org/wiki/Pouillot_%C3%A0_grands_sourcils;yellow_browed_warbler;yellow_browed_warbler;Yellow-browed Warbler;DIB-10K_51;7528.Yellow-browed Warbler;1443
Leaf warblers;Passeriformes;Phylloscopidae;Pallas's leaf warbler;Phylloscopus proregulus;pouillot de Pallas;https://en.wikipedia.org/wiki/Pallas%27s_leaf_warbler;https://fr.wikipedia.org/wiki/Pouillot_de_Pallas;pallass_leaf_warbler;pallass_leaf_warbler;Pallas's Leaf Warbler;DIB-10K_51;7525.Pallas's Leaf Warbler;423
Leaf warblers;Passeriformes;Phylloscopidae;Radde's warbler;Phylloscopus schwarzi;pouillot de Schwarz;https://en.wikipedia.org/wiki/Radde%27s_warbler;https://fr.wikipedia.org/wiki/Phylloscopidae;raddes_warbler;raddes_warbler;Radde's Warbler;DIB-10K_51;7520.Radde's Warbler;303
Leaf warblers;Passeriformes;Phylloscopidae;Dusky warbler;Phylloscopus fuscatus;pouillot brun;https://en.wikipedia.org/wiki/Dusky_warbler;https://fr.wikipedia.org/wiki/Pouillot_brun;dusky_warbler;dusky_warbler;Dusky Warbler;DIB-10K_51;7513.Dusky Warbler;711
Leaf warblers;Passeriformes;Phylloscopidae;Willow warbler;Phylloscopus trochilus;pouillot fitis;https://en.wikipedia.org/wiki/Willow_warbler;https://fr.wikipedia.org/wiki/Pouillot_fitis;willow_warbler;willow_warbler;Willow Warbler;DIB-10K_51;7504.Willow Warbler;2708
Leaf warblers;Passeriformes;Phylloscopidae;Common chiffchaff;Phylloscopus collybita;pouillot véloce;https://en.wikipedia.org/wiki/Common_chiffchaff;https://fr.wikipedia.org/wiki/Pouillot_v%C3%A9loce;common_chiffchaff;common_chiffchaff;Common Chiffchaff;DIB-10K_51;7505.Common Chiffchaff;2766
Leaf warblers;Passeriformes;Phylloscopidae;Iberian chiffchaff;Phylloscopus brehmii;pouillot ibérique;https://en.wikipedia.org/wiki/Iberian_chiffchaff;https://fr.wikipedia.org/wiki/Pouillot_ib%C3%A9rique;iberian_chiffchaff;iberian_chiffchaff;Iberian Chiffchaff;DIB-10K_51;7506.Iberian Chiffchaff;658
Leaf warblers;Passeriformes;Phylloscopidae;Eastern crowned warbler;Phylloscopus coronatus;pouillot de Temminck;https://en.wikipedia.org/wiki/Eastern_crowned_warbler;https://fr.wikipedia.org/wiki/Pouillot_de_Temminck;eastern_crowned_warbler;eastern_crowned_warbler;Eastern Crowned Warbler;DIB-10K_51;7541.Eastern Crowned Warbler;356
Leaf warblers;Passeriformes;Phylloscopidae;Greenish warbler;Phylloscopus trochiloides;pouillot verdâtre;https://en.wikipedia.org/wiki/Greenish_warbler;https://fr.wikipedia.org/wiki/Pouillot_verd%C3%A2tre;greenish_warbler;greenish_warbler;Greenish Warbler;DIB-10K_51;7534.Greenish Warbler;884
Leaf warblers;Passeriformes;Phylloscopidae;Two-barred warbler;Phylloscopus plumbeitarsus;pouillot à deux barres;https://en.wikipedia.org/wiki/Two-barred_warbler;https://fr.wikipedia.org/wiki/Pouillot_%C3%A0_deux_barres;two_barred_warbler;two_barred_warbler;Two-barred Warbler;DIB-10K_51;7535.Two-barred Warbler;146
Leaf warblers;Passeriformes;Phylloscopidae;Arctic warbler;Phylloscopus borealis;pouillot boréal;https://en.wikipedia.org/wiki/Arctic_warbler;https://fr.wikipedia.org/wiki/Pouillot_bor%C3%A9al;arctic_warbler;arctic_warbler;Arctic Warbler;DIB-10K_51;7530.Arctic Warbler;955
Bush warblers and allies;Passeriformes;Scotocercidae;Cetti's warbler;Cettia cetti;bouscarle de Cetti;https://en.wikipedia.org/wiki/Cetti%27s_warbler;https://fr.wikipedia.org/wiki/Bouscarle_de_Cetti;cettis_warbler;cettis_warbler;Cetti's Warbler;DIB-10K_51;7469.Cetti's Warbler;1179
Long-tailed tits;Passeriformes;Aegithalidae;Long-tailed tit;Aegithalos caudatus;mésange à longue queue;https://en.wikipedia.org/wiki/Long-tailed_tit;https://fr.wikipedia.org/wiki/M%C3%A9sange_%C3%A0_longue_queue;long_tailed_tit;long_tailed_tit;Long-tailed Tit;DIB-10K_51;7485.Long-tailed Tit;2566
Sylviid warblers, parrotbills, and allies;Passeriformes;Sylviidae;Eurasian blackcap;Sylvia atricapilla;fauvette à tête noire;https://en.wikipedia.org/wiki/Eurasian_blackcap;https://fr.wikipedia.org/wiki/Fauvette_%C3%A0_t%C3%AAte_noire;eurasian_blackcap;eurasian_blackcap;Eurasian Blackcap;DIB-10K_53;8135.Eurasian Blackcap;2618
Sylviid warblers, parrotbills, and allies;Passeriformes;Sylviidae;Garden warbler;Sylvia borin;fauvette des jardins;https://en.wikipedia.org/wiki/Garden_warbler;https://fr.wikipedia.org/wiki/Fauvette_des_jardins;garden_warbler;garden_warbler;Garden Warbler;DIB-10K_53;8136.Garden Warbler;1771
Sylviid warblers, parrotbills, and allies;Passeriformes;Sylviidae;Barred warbler;Curruca nisoria;fauvette épervière;https://en.wikipedia.org/wiki/Barred_warbler;https://fr.wikipedia.org/wiki/Fauvette_%C3%A9pervi%C3%A8re;barred_warbler;barred_warbler;Barred Warbler;DIB-10K_53;8137.Barred Warbler;885
Sylviid warblers, parrotbills, and allies;Passeriformes;Sylviidae;Lesser whitethroat;Curruca curruca;fauvette babillarde;https://en.wikipedia.org/wiki/Lesser_whitethroat;https://fr.wikipedia.org/wiki/Fauvette_babillarde;lesser_whitethroat;lesser_whitethroat;Lesser Whitethroat;DIB-10K_53;8138.Lesser Whitethroat;2606
Sylviid warblers, parrotbills, and allies;Passeriformes;Sylviidae;Western Orphean warbler;Curruca hortensis;fauvette orphée;https://en.wikipedia.org/wiki/Western_Orphean_warbler;https://fr.wikipedia.org/wiki/Fauvette_orph%C3%A9e;western_orphean_warbler;western_orphean_warbler;Western Orphean Warbler;DIB-10K_53;8141.Western Orphean Warbler;499
Sylviid warblers, parrotbills, and allies;Passeriformes;Sylviidae;Asian desert warbler;Curruca nana;fauvette naine;https://en.wikipedia.org/wiki/Asian_desert_warbler;https://fr.wikipedia.org/wiki/Fauvette_naine;asian_desert_warbler;asian_desert_warbler;Asian Desert Warbler;DIB-10K_53;8144.Asian Desert Warbler;439
Sylviid warblers, parrotbills, and allies;Passeriformes;Sylviidae;Tristram's warbler;Curruca deserticola;fauvette de l'Atlas;https://en.wikipedia.org/wiki/Tristram%27s_warbler;https://fr.wikipedia.org/wiki/Fauvette_de_l%27Atlas;tristrams_warbler;tristrams_warbler;Tristram's Warbler;DIB-10K_53;8150.Tristram's Warbler;134
Sylviid warblers, parrotbills, and allies;Passeriformes;Sylviidae;Rüppell's warbler;Curruca ruppeli;fauvette de Rüppell;https://en.wikipedia.org/wiki/R%C3%BCppell%27s_warbler;https://fr.wikipedia.org/wiki/Fauvette_de_R%C3%BCppell;rüppells_warbler;rüppells_warbler;Rüppell's Warbler;DIB-10K_53;8156.Rüppell's Warbler;161
Sylviid warblers, parrotbills, and allies;Passeriformes;Sylviidae;Sardinian warbler;Curruca melanocephala;fauvette mélanocéphale;https://en.wikipedia.org/wiki/Sardinian_warbler;https://fr.wikipedia.org/wiki/Fauvette_m%C3%A9lanoc%C3%A9phale;sardinian_warbler;sardinian_warbler;Sardinian Warbler;DIB-10K_53;8154.Sardinian Warbler;2550
Sylviid warblers, parrotbills, and allies;Passeriformes;Sylviidae;Moltoni's warbler;Curruca subalpina;fauvette de Moltoni;https://en.wikipedia.org/wiki/Moltoni%27s_warbler;https://fr.wikipedia.org/wiki/Fauvette_de_Moltoni;moltonis_warbler;moltonis_warbler;Moltoni's Warbler;DIB-10K_53;8153.Moltoni's Warbler;127
Sylviid warblers, parrotbills, and allies;Passeriformes;Sylviidae;Spectacled warbler;Curruca conspicillata;fauvette à lunettes;https://en.wikipedia.org/wiki/Spectacled_warbler;https://fr.wikipedia.org/wiki/Fauvette_%C3%A0_lunettes;spectacled_warbler;spectacled_warbler;Spectacled Warbler;DIB-10K_53;8151.Spectacled Warbler;1133
Sylviid warblers, parrotbills, and allies;Passeriformes;Sylviidae;Marmora's warbler;Curruca sarda;fauvette sarde;https://en.wikipedia.org/wiki/Marmora%27s_warbler;https://fr.wikipedia.org/wiki/Fauvette_sarde;marmoras_warbler;marmoras_warbler;Marmora's Warbler;DIB-10K_53;8148.Marmora's Warbler;171
Sylviid warblers, parrotbills, and allies;Passeriformes;Sylviidae;Dartford warbler;Curruca undata;fauvette pitchou;https://en.wikipedia.org/wiki/Dartford_warbler;https://fr.wikipedia.org/wiki/Fauvette_pitchou;dartford_warbler;dartford_warbler;Dartford Warbler;DIB-10K_53;8147.Dartford Warbler;2183
Laughingthrushes and allies;Passeriformes;Leiothrichidae;Red-billed leiothrix;Leiothrix lutea;léiothrix jaune;https://en.wikipedia.org/wiki/Red-billed_leiothrix;https://fr.wikipedia.org/wiki/L%C3%A9iothrix_jaune;red_billed_leiothrix;red_billed_leiothrix;Red-billed Leiothrix;DIB-10K_53;8114.Red-billed Leiothrix;1225
Kinglets;Passeriformes;Regulidae;Goldcrest;Regulus regulus;roitelet huppé;https://en.wikipedia.org/wiki/Goldcrest;https://fr.wikipedia.org/wiki/Roitelet_hupp%C3%A9;goldcrest;goldcrest;Goldcrest;DIB-10K_53;8338.Goldcrest;2523
Kinglets;Passeriformes;Regulidae;Common firecrest;Regulus ignicapillus;roitelet à triple bandeau;https://en.wikipedia.org/wiki/Common_firecrest;https://fr.wikipedia.org/wiki/Roitelet_%C3%A0_triple_bandeau;common_firecrest;common_firecrest;Common Firecrest;DIB-10K_53;8336.Common Firecrest;2069
Wallcreeper;Passeriformes;Tichodromidae;Wallcreeper;Tichodroma muraria;tichodrome échelette;https://en.wikipedia.org/wiki/Wallcreeper;https://fr.wikipedia.org/wiki/Tichodrome_%C3%A9chelette;wallcreeper;wallcreeper;Wallcreeper;DIB-10K_54;8481.Wallcreeper;1675
Nuthatches;Passeriformes;Sittidae;Eurasian nuthatch;Sitta europaea;sittelle torchepot;https://en.wikipedia.org/wiki/Eurasian_nuthatch;https://fr.wikipedia.org/wiki/Sittelle_torchepot;eurasian_nuthatch;eurasian_nuthatch;Eurasian Nuthatch;DIB-10K_54;8453.Eurasian Nuthatch;2413
Nuthatches;Passeriformes;Sittidae;Corsican nuthatch;Sitta whiteheadi;sittelle corse;https://en.wikipedia.org/wiki/Corsican_nuthatch;https://fr.wikipedia.org/wiki/Sittelle_corse;corsican_nuthatch;corsican_nuthatch;Corsican Nuthatch;DIB-10K_54;8464.Corsican Nuthatch;133
Treecreepers;Passeriformes;Certhiidae;Eurasian treecreeper;Certhia familiaris;grimpereau des bois;https://en.wikipedia.org/wiki/Eurasian_treecreeper;https://fr.wikipedia.org/wiki/Grimpereau_des_bois;eurasian_treecreeper;eurasian_treecreeper;Eurasian Treecreeper;DIB-10K_54;8482.Eurasian Treecreeper;1876
Treecreepers;Passeriformes;Certhiidae;Short-toed treecreeper;Certhia brachydactyla;grimpereau des jardins;https://en.wikipedia.org/wiki/Short-toed_treecreeper;https://fr.wikipedia.org/wiki/Grimpereau_des_jardins;short_toed_treecreeper;short_toed_treecreeper;Short-toed Treecreeper;DIB-10K_54;8485.Short-toed Treecreeper;1915
Wrens;Passeriformes;Troglodytidae;Eurasian wren;Troglodytes troglodytes;troglodyte mignon;https://en.wikipedia.org/wiki/Eurasian_wren;https://fr.wikipedia.org/wiki/Troglodyte_mignon;eurasian_wren;eurasian_wren;Eurasian Wren;DIB-10K_54;8409.Eurasian Wren;2444
Dippers;Passeriformes;Cinclidae;White-throated dipper;Cinclus cinclus;cincle plongeur;https://en.wikipedia.org/wiki/White-throated_dipper;https://fr.wikipedia.org/wiki/Cincle_plongeur;white_throated_dipper;white_throated_dipper;White-throated Dipper;DIB-10K_58;9146.White-throated Dipper;2844
Starlings;Passeriformes;Sturnidae;Spotless starling;Sturnus unicolor;étourneau unicolore;https://en.wikipedia.org/wiki/Spotless_starling;https://fr.wikipedia.org/wiki/%C3%89tourneau_unicolore;spotless_starling;spotless_starling;Spotless Starling;DIB-10K_55;8598.Spotless Starling;2466
Starlings;Passeriformes;Sturnidae;Rosy starling;Pastor roseus;étourneau roselin;https://en.wikipedia.org/wiki/Rosy_starling;https://fr.wikipedia.org/wiki/%C3%89tourneau_roselin;rosy_starling;rosy_starling;Rosy Starling;DIB-10K_55;8596.Rosy Starling;1593
Thrushes and allies;Passeriformes;Turdidae;White's thrush;Zoothera aurea;grive dorée;https://en.wikipedia.org/wiki/White%27s_thrush;https://fr.wikipedia.org/wiki/Grive_dor%C3%A9e;whites_thrush;whites_thrush;White's Thrush;DIB-10K_55;8684.White's Thrush;314
Thrushes and allies;Passeriformes;Turdidae;Scaly thrush;Zoothera dauma;grive dama;https://en.wikipedia.org/wiki/Scaly_thrush;https://fr.wikipedia.org/wiki/Grive_dama;scaly_thrush;scaly_thrush;Scaly Thrush;DIB-10K_55;8686.Scaly Thrush;713
